claim_id,bangla_claim,gold_evidence_ids,translation_hit@10,bge_hit@10,translation_top10,bge_top10
C1806,নবী সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম গাছের পথ দিয়ে বের হতেন এবং বিয়ের পথ দিয়ে প্রবেশ করতেন।,"['muslim_3040', 'bukhari_1533', 'muslim_824', 'muslim_5661', 'muslim_4043']",False,True,"['muslim_195', 'muslim_1327', 'muslim_1061', 'muslim_2407', 'muslim_1152', 'bukhari_3701', 'bukhari_4330', 'muslim_2789', 'muslim_1067', 'bukhari_6901']","['bukhari_1533', 'bukhari_973', 'bukhari_1581', 'bukhari_5314', 'bukhari_5216', 'bukhari_6703', 'bukhari_5170', 'bukhari_1578', 'bukhari_2472', 'bukhari_337']"
C1809,"আমি শুনেছি যে রাসূলুল্লাহ (সা.) বলেছেন, একবার তিনি কিছু সময়ের জন্য আল্লাহর ওহী থেকে বঞ্চিত ছিলেন। এরপর যখন তিনি হাঁটছিলেন, তখন তিনি ভয়াবহ এক অনুভূতি অনুভব করেন এবং মাটিতে পড়ে যান।","['muslim_407', 'muslim_406', 'bukhari_4926', 'bukhari_3238', 'bukhari_6214']",True,False,"['muslim_1754', 'bukhari_6517', 'bukhari_7472', 'bukhari_4926', 'muslim_681', 'bukhari_1021', 'muslim_2407', 'muslim_2498', 'bukhari_2861', 'bukhari_4638']","['bukhari_6146', 'bukhari_5789', 'bukhari_3405', 'bukhari_1130', 'bukhari_732', 'bukhari_1124', 'bukhari_4073', 'bukhari_6291', 'bukhari_7120', 'bukhari_836']"
C1814,"নবীজি বলেছেন, আল্লাহ আকাশ ও পৃথিবী সৃষ্টি করার দিন একশ' রহমত সৃষ্টি করেছেন। এর মধ্যে একটিকে পৃথিবীতে দিয়েছেন, যাতে মায়েরা তাদের সন্তানদের প্রতি দয়া করেন এবং পশু-পাখিরাও একে অপরের প্রতি সদয় থাকে। কিয়ামতের দিন আল্লাহ এই রহমতকে পূর্ণ করবেন।","['muslim_6977', 'muslim_6974', 'muslim_6973', 'bukhari_6469', 'muslim_6975']",False,True,"['muslim_2789', 'muslim_2791', 'bukhari_4811', 'muslim_449', 'bukhari_4824', 'muslim_1763', 'bukhari_5181', 'bukhari_3189', 'bukhari_4406', 'muslim_2864']","['bukhari_6000', 'muslim_6977', 'bukhari_7451', 'muslim_2789', 'bukhari_3326', 'muslim_2841', 'muslim_6974', 'muslim_1772', 'bukhari_7404', 'bukhari_1145']"
C1833,"রাসূলুল্লাহ (সা.) একবার বলেছিলেন যে, তিনি একটি পাত্রে গোসল করতেন এবং আমি তাঁর সাথে একই পাত্রে গোসল করেছি।","['muslim_727', 'bukhari_5956', 'bukhari_250', 'bukhari_322', 'muslim_731']",False,True,"['bukhari_5631', 'muslim_320', 'bukhari_327', 'bukhari_320', 'bukhari_199', 'bukhari_228', 'bukhari_5639', 'bukhari_5782', 'muslim_229', 'muslim_324']","['bukhari_5956', 'bukhari_261', 'bukhari_262', 'bukhari_231', 'bukhari_300', 'bukhari_301', 'bukhari_299', 'bukhari_257', 'bukhari_259', 'bukhari_263']"
C1840,"রাসূলুল্লাহ (সা.) মিনায় দুই রাকাত নামাজ পড়েছেন, এরপর আবু বকর, عمر এবং عثمانও তাদের সময়ে নামাজ পড়েছেন। উসমান চার রাকাত পড়ার পর, ইবনু উমর ইমামের সঙ্গে চার রাকাত পড়লে, একা পড়লে দুই রাকাত পড়তেন।","['muslim_1592', 'muslim_1590', 'bukhari_1655', 'muslim_1594', 'muslim_1596']",False,True,"['muslim_765', 'muslim_729', 'muslim_2093', 'bukhari_715', 'muslim_834', 'muslim_1718', 'bukhari_4535', 'bukhari_937', 'bukhari_3285', 'muslim_767']","['bukhari_1655', 'bukhari_937', 'bukhari_1224', 'bukhari_1082', 'bukhari_562', 'bukhari_715', 'bukhari_1657', 'bukhari_1164', 'bukhari_1084', 'muslim_2093']"
C1845,"আবু বকর رضي الله عنه বলেছেন যে, রাসূলুল্লাহ صلى الله عليه وسلم নির্দেশ দিয়েছিলেন যে, আল্লাহর বিধানগুলোকে একত্রিত করা উচিত এবং একত্রিত বিষয়গুলোকে আলাদা করা উচিত নয়, যাতে দান দেওয়ার সময় কোনো অসুবিধা না হয়।","['bukhari_6955', 'bukhari_1450', 'bukhari_1455', 'bukhari_2487', 'bukhari_1451']",False,True,"['bukhari_2748', 'muslim_1462', 'bukhari_4241', 'bukhari_4240', 'muslim_2503', 'bukhari_6725', 'bukhari_6726', 'muslim_1758', 'muslim_1755', 'bukhari_4383']","['muslim_1732', 'bukhari_69', 'bukhari_6955', 'bukhari_1450', 'bukhari_3005', 'muslim_435', 'bukhari_2591', 'bukhari_6125', 'bukhari_6951', 'bukhari_5980']"
C1848,"নবী মুহাম্মদ (সা.) কৃষি জমি ভাড়া দেওয়া থেকে নিষেধ করেছেন। আমি সালেমকে জিজ্ঞেস করলাম, তুমি কি জমি ভাড়া দাও? তিনি বললেন, হ্যাঁ, কারণ এতে আমার লাভ বেশি হয়।","['bukhari_4012', 'bukhari_4013', 'muslim_3940', 'muslim_3938', 'muslim_3944']",True,False,"['bukhari_4013', 'bukhari_4012', 'bukhari_2634', 'bukhari_2339', 'bukhari_2332', 'bukhari_2342', 'bukhari_2722', 'bukhari_2327', 'muslim_1801', 'bukhari_2344']","['bukhari_2345', 'bukhari_2342', 'bukhari_2722', 'bukhari_2327', 'bukhari_2332', 'bukhari_2340', 'bukhari_2341', 'bukhari_2634', 'bukhari_2632', 'bukhari_2330']"
C1855,"একজন আরবী এসে বললেন, ""হে রাসূলুল্লাহ, আমাদের মধ্যে আল্লাহর কিতাব অনুযায়ী বিচার করুন।"" তখন রাসূলুল্লাহ (সা.) বললেন, ""তোমার ছেলের জন্য শাস্তি হবে একশত বেত্রাঘাত এবং এক বছরের নির্বাসন, আর সেই মহিলাকে রেজম করা হবে।""","['bukhari_2695', 'bukhari_2696', 'bukhari_7193', 'bukhari_7194', 'bukhari_6835']",True,False,"['bukhari_7193', 'bukhari_7194', 'bukhari_2696', 'bukhari_2695', 'bukhari_7260', 'bukhari_6828', 'bukhari_6827', 'bukhari_6633', 'bukhari_6634', 'bukhari_6859']","['bukhari_6740', 'bukhari_6834', 'bukhari_6833', 'muslim_5855', 'bukhari_2649', 'bukhari_4018', 'bukhari_1817', 'bukhari_5886', 'bukhari_1249', 'bukhari_1250']"
C1861,"আমি শুনেছি যে, যে ব্যক্তি তার গরু বা মাঠে থাকাকালীন নামাজের জন্য আযান দেয়, তার আযান শুনে জিন, মানুষ এবং অন্যান্য সব কিছু তার পক্ষে কিয়ামতের দিন সাক্ষ্য দেবে।","['bukhari_609', 'bukhari_7548', 'bukhari_3296', 'muslim_2706', 'muslim_2290']",True,False,"['bukhari_6755', 'bukhari_3172', 'bukhari_7170', 'muslim_1721', 'bukhari_2632', 'bukhari_3296', 'bukhari_2324', 'bukhari_3688', 'bukhari_3663', 'bukhari_1412']","['muslim_511', 'bukhari_4919', 'bukhari_6531', 'bukhari_3325', 'bukhari_4816', 'bukhari_7400', 'bukhari_5562', 'bukhari_3600', 'bukhari_430', 'bukhari_4718']"
C1870,"নবীজি (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) বলেছেন, যখন কেউ মসজিদের দেয়ালে থুতু ফেলে, তখন তাকে উচিত সামনে বা ডান দিকে থুতু না ফেলা, বরং বাম দিকে বা পায়ের নিচে ফেলতে।","['bukhari_408', 'bukhari_409', 'bukhari_410', 'bukhari_411', 'muslim_1225']",False,True,"['bukhari_414', 'bukhari_1213', 'bukhari_368', 'bukhari_417', 'muslim_681', 'bukhari_6111', 'bukhari_406', 'bukhari_405', 'bukhari_5475', 'muslim_2490']","['bukhari_412', 'bukhari_1214', 'bukhari_414', 'bukhari_410', 'bukhari_411', 'bukhari_413', 'bukhari_409', 'bukhari_408', 'bukhari_5855', 'bukhari_416']"
C1895,"নবী সাল্লাল্লাহু আলাইহি ওয়া সাল্লাম আবু বকরকে বলেছিলেন যে, তিনি বের হতে চান যখন তাকে অত্যাচার করা হচ্ছিল। আবু বকর তখন বলেছিলেন, ""আপনি কি আশা করেন যে, আপনাকে বের হতে অনুমতি দেওয়া হবে?"" নবী তখন বলেছিলেন, ""আমি আশা করি।"" এরপর নবী এবং আবু বকর একসাথে গুহায় গিয়েছিলেন এবং সেখানে লুকিয়ে ছিলেন।","['bukhari_4093', 'muslim_6406', 'muslim_6322', 'muslim_6214', 'muslim_4580']",True,False,"['bukhari_5807', 'bukhari_4093', 'bukhari_4241', 'bukhari_4240', 'bukhari_3905', 'bukhari_3661', 'muslim_1478', 'muslim_1763', 'bukhari_7190', 'bukhari_4383']","['bukhari_3922', 'bukhari_397', 'bukhari_1005', 'bukhari_6172', 'muslim_2397', 'bukhari_6374', 'bukhari_2530', 'bukhari_686', 'bukhari_4923', 'bukhari_6371']"
C1897,"আমি শুনেছি যে, রাসূলুল্লাহ (সা.) বলেছেন, যখন কেউ নতুন জায়গায় পৌঁছায়, তাকে আল্লাহর পরিপূর্ণ কথাগুলোর আশ্রয় নিতে হবে যেন সৃষ্টির ক্ষতি থেকে রক্ষা পায়। যদি কেউ সন্ধ্যায় এই কথাগুলো বলে, তাহলে তাকে কিছুই ক্ষতি করতে পারবে না।","['muslim_6880', 'muslim_6879', 'muslim_6878', 'muslim_3487', 'muslim_7502']",True,False,"['muslim_6879', 'bukhari_7005', 'bukhari_5747', 'bukhari_7045', 'muslim_2262', 'bukhari_7044', 'muslim_2474', 'bukhari_6986', 'bukhari_6985', 'bukhari_2822']","['bukhari_6415', 'muslim_2531', 'bukhari_2885', 'bukhari_5244', 'muslim_4969', 'bukhari_6361', 'bukhari_1145', 'muslim_382', 'bukhari_4636', 'bukhari_4938']"
C1916,"আমি শুনেছি যে, আবদুল্লাহ বিন সালামকে জানানো হয়েছে যে তিনি জান্নাতের লোক। কিন্তু তিনি বলেছেন, এটা বলা উচিত নয় যেটা তাদের জানা নেই। তিনি একটি স্বপ্নের কথা বলেছেন যেখানে তিনি একটি সবুজ বাগানে একটি স্তম্ভ দেখেছেন এবং সেখানে একটি দড়ি ছিল। তিনি সেই দড়ি ধরে উঠেছিলেন এবং রাসূলুল্লাহ (সা.) বলেছেন যে আবদুল্লাহ মৃত্যুবরণ করবেন যখন তিনি সেই দড়ি ধরে থাকবেন।","['muslim_6382', 'bukhari_7010', 'muslim_6381', 'bukhari_3813', 'bukhari_7014']",True,False,"['bukhari_7010', 'bukhari_7014', 'bukhari_3813', 'bukhari_1150', 'bukhari_7046', 'bukhari_4480', 'muslim_1901', 'bukhari_6702', 'bukhari_3329', 'muslim_1779']","['muslim_2478', 'bukhari_5982', 'muslim_187', 'bukhari_4046', 'bukhari_6555', 'bukhari_3255', 'bukhari_7035', 'bukhari_7345', 'bukhari_1379', 'muslim_2825']"
C1923,"আমি শুনেছি যে, আয়েশা বলেছেন যে, তিনি রাসূলুল্লাহ (সা.)-কে ফজরের দুই রাকাত নামাজে এত দ্রুত পড়তে দেখেছেন যে, তিনি মনে করেছিলেন যে, সেখানে সূরা ফাতিহা পড়া হচ্ছে।","['muslim_1684', 'muslim_1685', 'muslim_1681', 'bukhari_1165', 'muslim_2098']",True,False,"['bukhari_776', 'bukhari_759', 'bukhari_1165', 'muslim_834', 'bukhari_995', 'bukhari_5041', 'bukhari_1139', 'muslim_772', 'bukhari_4370', 'bukhari_774.2']","['bukhari_776', 'bukhari_778', 'bukhari_762', 'bukhari_759', 'bukhari_5038', 'bukhari_5037', 'bukhari_6335', 'bukhari_626', 'bukhari_1164', 'bukhari_5042']"
C1926,"আমি শুনেছি, রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়া সাল্লাম) মক্কার কাবা মসজিদে ঘুমানোর সময় তিনজন ব্যক্তি তাঁর কাছে এসেছিলেন। সেই সময় তাঁর প্রতি ওহী আসার আগে এই ঘটনা ঘটেছিল।","['muslim_414', 'bukhari_3570', 'muslim_3745', 'muslim_1564', 'muslim_5704']",True,False,"['muslim_162', 'bukhari_3570', 'muslim_2474', 'bukhari_474', 'bukhari_66', 'muslim_1787', 'muslim_925', 'muslim_2964', 'muslim_2503', 'muslim_2409']","['bukhari_697', 'muslim_162', 'bukhari_1627', 'bukhari_1815', 'bukhari_7008', 'bukhari_1764', 'bukhari_1164', 'bukhari_5042', 'bukhari_2885', 'bukhari_1547']"
C1929,"নবী মুহাম্মদ (সা.) বলেছেন, ""তোমরা ঘরে নামাজ পড়ো, কারণ একজন ব্যক্তির জন্য সবচেয়ে ভালো নামাজ হলো তার ঘরে, শুধু ফরজ নামাজ ছাড়া।""","['muslim_1825', 'bukhari_6113', 'muslim_1783', 'muslim_944', 'muslim_1451']",True,False,"['bukhari_937', 'bukhari_7290', 'bukhari_6113', 'bukhari_1091', 'bukhari_1092', 'bukhari_990', 'bukhari_599', 'bukhari_1672', 'bukhari_1109', 'bukhari_670']","['bukhari_432', 'bukhari_651', 'bukhari_666', 'bukhari_645', 'bukhari_1190', 'bukhari_703', 'bukhari_1923', 'bukhari_212', 'bukhari_1187', 'bukhari_723']"
