claim_id,bangla_claim,gold_evidence_ids,top1_evidence_id,top10_evidence_ids
C1715,"রাসূলুল্লাহ (সা.) যখন ওযু করলেন, তখন তিনি প্রথমে তিনবার হাত ধোয়া, তিনবার মুখে পানি নেওয়া এবং তিনবার নাকের মধ্যে পানি দেওয়া করলেন। এরপর তিনবার মুখ ধোয়ার পর তিনবার হাতের কনুই পর্যন্ত ধোয়া এবং শেষে মাথা ও কান মুছে দিলেন।","['muslim_555', 'muslim_559', 'bukhari_1934', 'bukhari_164', 'muslim_538']",bukhari_6791,"['bukhari_6791', 'bukhari_6505', 'muslim_6970', 'muslim_471', 'bukhari_158', 'muslim_6531', 'muslim_495', 'bukhari_1073', 'bukhari_5257', 'muslim_575']"
C1723,"ফাতিমা নবী মুহাম্মদ (সা.)-এর কাছে এসে তাঁর হাতে ব্যথার কথা বললেন। নবী (সা.) তাঁকে জিকির, আল্লাহর গুণগান এবং প্রশংসা করার নির্দেশ দিলেন।","['muslim_3702', 'muslim_5584', 'muslim_7155', 'muslim_675', 'muslim_6290']",bukhari_3994,"['bukhari_3994', 'muslim_3731', 'muslim_1832', 'muslim_3208', 'bukhari_6145', 'muslim_913', 'muslim_3639', 'muslim_789', 'muslim_2140', 'muslim_2762']"
C1725,"রাসুলুল্লাহ (সা.) আমাকে, আবু মার্থদ গনওয়ী এবং জুবায়ের বিন আওয়ামকে পাঠিয়েছিলেন। তিনি বলেছিলেন, ""তোমরা রওদাতুল খাখে যাও, সেখানে এক মুশরিক মহিলা আছে যার কাছে হাতিবের একটি চিঠি রয়েছে।""","['muslim_6402', 'muslim_6401', 'bukhari_3983', 'bukhari_6259', 'bukhari_3007']",bukhari_6505,"['bukhari_6505', 'muslim_6970', 'muslim_495', 'bukhari_5984', 'muslim_5979', 'muslim_575', 'muslim_3834', 'bukhari_4029', 'bukhari_1073', 'bukhari_6056']"
C1729,"আবদুল্লাহ বিন উমর ইবনে আমিরকে দেখতে গিয়েছিলেন যখন তিনি অসুস্থ ছিলেন। তিনি বললেন, ""তুমি কি আমার জন্য আল্লাহর কাছে দোয়া করবে?"" আবদুল্লাহ বিন উমর উত্তর দিলেন, ""আমি রাসূলুল্লাহ (সা.)-কে বলতে শুনেছি, 'যে ব্যক্তি পবিত্রতা ছাড়া নামাজ পড়ে, তার নামাজ গ্রহণ হয় না এবং গলুলের অর্থ দান করা হয় না।'""","['muslim_535', 'bukhari_3616', 'bukhari_5656', 'muslim_4147', 'muslim_2137']",bukhari_4545,"['bukhari_4545', 'bukhari_3322', 'bukhari_4311', 'bukhari_5396', 'muslim_1985', 'bukhari_3751', 'bukhari_6485', 'muslim_3876', 'muslim_1280', 'muslim_1279']"
C1730,"হজ্জাজ বিন ইউসুফ একবার আব্দুল্লাহকে জিজ্ঞেস করেছিলেন, আরাফার দিন কীভাবে নামাজ পড়বেন। আব্দুল্লাহ বলেছিলেন, তারা সাধারণত যোহর ও আসর একত্রে পড়তেন। সালেম বললেন, এটা তো রাসূলুল্লাহর সুন্নাহ।","['bukhari_1662', 'bukhari_3665', 'muslim_2747', 'bukhari_1660', 'muslim_2636']",muslim_6970,"['muslim_6970', 'muslim_3731', 'bukhari_6145', 'bukhari_7259', 'bukhari_7258', 'bukhari_158', 'muslim_2762', 'bukhari_5084', 'muslim_3348', 'bukhari_6505']"
C1731,"নবীজি বলেছেন, জামাতের নামাজ একা নামাজের চেয়ে পঁচিশ গুণ বেশি সওয়াবের। তিনি আরও বলেছেন, ফজরের নামাজে রাত ও দিনের ফেরেশতারা উপস্থিত হন।","['muslim_1473', 'bukhari_648', 'bukhari_4717', 'muslim_1472', 'muslim_1432']",bukhari_799,"['bukhari_799', 'bukhari_5084', 'bukhari_5475', 'bukhari_7386', 'muslim_6794', 'muslim_2140', 'bukhari_2612', 'bukhari_3430', 'bukhari_114', 'muslim_4162']"
C1733,"আমি শুনেছি যে, নবী সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম বলেছেন, যদি কেউ তার জমি দান করতে চায়, তবে সে তার মূল জমিটি বিক্রি বা হস্তান্তর না করে গরিবদের জন্য দান করতে পারে। তিনি আরও বলেছেন যে, যারা এই জমির তত্ত্বাবধান করবে, তারা এর থেকে সাধারণভাবে খেতে বা বন্ধুদের খাওয়াতে পারে।","['muslim_4224', 'bukhari_2772', 'bukhari_2737', 'bukhari_2764', 'bukhari_2773']",muslim_3509,"['muslim_3509', 'bukhari_297', 'bukhari_921', 'bukhari_5257', 'muslim_3834', 'bukhari_342', 'muslim_6746', 'muslim_5866', 'muslim_483', 'bukhari_1835']"
C1734,"আয়েশা বলেছেন, রাসূলুল্লাহ (সা.) সব সময় ডান দিককে পছন্দ করতেন, বিশেষ করে যখন তিনি পরিষ্কার হতেন, চুল বাঁধতেন এবং জুতা পরতেন।","['muslim_617', 'bukhari_426', 'bukhari_5380', 'bukhari_168', 'bukhari_5854']",muslim_495,"['muslim_495', 'muslim_3265', 'muslim_3834', 'bukhari_5257', 'bukhari_518', 'bukhari_284', 'muslim_2410', 'muslim_2207', 'muslim_7188', 'muslim_3610']"
C1737,"আমি শুনেছি, নবী (সা.) যখন শহরে প্রবেশ করছিলেন, তখন তাঁর কাছে আবু বকর (রা.) এসে বললেন যে, আমি তাঁর জন্য অপেক্ষা করছি। নবী (সা.) তখন তাঁর মাথা আমার কোলে রেখে ঘুমিয়ে পড়লেন। এরপর সকালে যখন পানি খুঁজে পাওয়া গেল না, তখন নবী (সা.) আয়াত পড়লেন। আবু বকর (রা.) বললেন, ""তোমরা আল্লাহর কাছে বরকত।""","['bukhari_4608', 'bukhari_6845', 'muslim_817', 'muslim_816', 'muslim_3691']",muslim_483,"['muslim_483', 'bukhari_4545', 'bukhari_254', 'bukhari_5726', 'muslim_434', 'bukhari_3322', 'bukhari_297', 'bukhari_4923', 'bukhari_205', 'bukhari_7395']"
C1738,"আমি শুনেছি, রাসূলুল্লাহ (সা.) বলেছেন, রোজা রাখার কাজটি এমন একটি আমল যা অন্য কোনো আমলের সাথে তুলনা করা যায় না।","['muslim_3398', 'muslim_3400', 'muslim_3679', 'muslim_1093', 'muslim_2730']",muslim_495,"['muslim_495', 'muslim_3834', 'muslim_6746', 'bukhari_4545', 'bukhari_518', 'muslim_3265', 'bukhari_3322', 'bukhari_284', 'muslim_1279', 'muslim_434']"
C1740,নবী মুহাম্মদ (সা.) বিলালকে আজান দেওয়ার জন্য নির্দেশ দিয়েছিলেন এবং ইকামাতকে তিনবার বলার জন্যও বলেছেন।,"['bukhari_607', 'bukhari_605', 'muslim_838', 'bukhari_3457', 'muslim_3652']",muslim_495,"['muslim_495', 'muslim_3834', 'muslim_6531', 'muslim_6970', 'muslim_5979', 'muslim_3265', 'muslim_575', 'muslim_2207', 'bukhari_284', 'bukhari_5257']"
C1742,"আমি শুনেছি, যিনি আল্লাহর জন্য মসজিদ নির্মাণ করেন, আল্লাহ তার জন্য জান্নাতে এর মতো একটি মসজিদ তৈরি করেন।","['muslim_1190', 'muslim_7471', 'muslim_1189', 'muslim_7470', 'bukhari_450']",bukhari_297,"['bukhari_297', 'muslim_495', 'muslim_434', 'muslim_6746', 'bukhari_284', 'bukhari_3322', 'muslim_483', 'bukhari_643', 'bukhari_7395', 'bukhari_254']"
C1744,"আমি শুনেছি যে, একজন সাহাবী রাসূলুল্লাহকে জিজ্ঞেস করেছিলেন যে, ابن جدعان জাহেলিয়াতে আত্মীয়দের সাথে সম্পর্ক রেখেছিলেন এবং গরিবদের খাওয়াতেন, তাহলে কি তার এই কাজ উপকারে আসবে? রাসূলুল্লাহ বলেছেন, তার এই কাজ উপকারে আসবে না, কারণ তিনি কখনো বলতেন না, ""হে আমার রব, আমাকে কিয়ামতের দিন আমার গুনাহ মাফ করে দিন।""","['muslim_518', 'muslim_3079', 'muslim_5707', 'muslim_6901', 'muslim_2714']",muslim_2822,"['muslim_2822', 'bukhari_3322', 'bukhari_5704', 'bukhari_7253', 'bukhari_1534', 'bukhari_4545', 'bukhari_7039', 'bukhari_2399', 'bukhari_4311', 'muslim_2086']"
C1745,"আয়েশা বলেছিলেন, একজন নারীর কি লজ্জা নেই যে তিনি নবীকে নিজেকে উৎসর্গ করবেন? আল্লাহ তখন বললেন, ""তুমি যাকে চাও তাকে বেছে নিতে পারো।"" আয়েশা মন্তব্য করেছিলেন, ""তোমার রব তো তোমার ইচ্ছার প্রতি দ্রুত সাড়া দেন।""","['muslim_3632', 'muslim_3631', 'muslim_3682', 'bukhari_5113', 'bukhari_4788']",muslim_495,"['muslim_495', 'muslim_6970', 'muslim_5979', 'muslim_3265', 'muslim_471', 'bukhari_6791', 'muslim_3514', 'bukhari_1073', 'muslim_2410', 'muslim_5796']"
C1747,"আমার এক বন্ধু বলল, উমর রাদিয়াল্লাহু আনহু নবী সাল্লাল্লাহু আলাইহি ওয়াসাল্লামের কাছে বলেছিলেন যে, রাতে তার ওপর জ্ঞান হারানোর অবস্থা ঘটে। নবীজি তাকে বললেন, ""তুমি ওজু করো এবং তোমার অঙ্গ পরিষ্কার করো, তারপর শুয়ে পড়ো।""","['muslim_704', 'bukhari_290', 'muslim_7356', 'muslim_6214', 'muslim_5312']",bukhari_4545,"['bukhari_4545', 'muslim_1279', 'muslim_495', 'bukhari_3322', 'bukhari_6485', 'muslim_3811', 'muslim_514', 'bukhari_2432', 'muslim_3834', 'bukhari_1950']"
C1749,"রাসূলুল্লাহ (সা.) একবার একজন সাহাবীর বাড়িতে গিয়ে দুই রাকাত নামাজ পড়েছিলেন। সাহাবীটি বলেছিলেন যে, তার চোখের দৃষ্টিশক্তি কমে গেছে এবং তিনি মসজিদে যেতে পারছেন না, তাই রাসূল (সা.) তার বাড়িতে নামাজ পড়ার জন্য এসেছিলেন।","['muslim_1496', 'bukhari_839', 'bukhari_840', 'muslim_1498', 'bukhari_425']",muslim_495,"['muslim_495', 'muslim_6531', 'muslim_483', 'muslim_3834', 'muslim_514', 'bukhari_2614', 'bukhari_4545', 'bukhari_4923', 'bukhari_518', 'bukhari_5257']"
